Incorrect Calculation of Buffer Size - (131),369,6991218131,"The software does not correctly calculate the size to be used when allocating a buffer, which could lead to a buffer overflow.",6991218
Access of Memory Location Before Start of Buffer - (786),370,6991218786,The software reads or writes to a buffer using an index or pointer that references a memory location prior to the beginning of the buffer.,6991218
Out-of-bounds Write - (787),371,6991218787,"The software writes data past the end, or before the beginning, of the intended buffer.",6991218
Access of Memory Location After End of Buffer - (788),372,6991218788,The software reads or writes to a buffer using an index or pointer that references a memory location after the end of the buffer.,6991218
Buffer Access with Incorrect Length Value - (805),373,6991218805,"The software uses a sequential operation to read or write a buffer, but it uses an incorrect length value that causes it to access memory that is outside of the bounds of the buffer.",6991218
Numeric Errors - (189),374,699189,Weaknesses in this category are related to improper calculation or conversion of numbers.,0
Wrap-around Error - (128),375,699189128,"Wrap around errors occur whenever a value is incremented past the maximum value for its type and therefore ""wraps around"" to a very small, negative, or undefined value.",699189
Integer Overflow or Wraparound - (190),376,699189190,"The software performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control.",699189
Integer Underflow (Wrap or Wraparound) - (191),377,699189191,"The product subtracts one value from another, such that the result is less than the minimum allowable integer value, which produces a value that is not equal to the correct result.Integer underflow",699189
Integer Coercion Error - (192),378,699189192,"Integer coercion refers to a set of flaws pertaining to the type casting, extension, or truncation of primitive data types.",699189
Off-by-one Error - (193),379,699189193,"A product calculates or uses an incorrect maximum or minimum value that is 1 more, or 1 less, than the correct value.off-by-five",699189
Numeric Truncation Error - (197),380,699189197,Truncation errors occur when a primitive is cast to a primitive of a smaller size and data is lost in the conversion.,699189
Use of Incorrect Byte Ordering - (198),381,699189198,"The software receives input from an upstream component, but it does not account for byte ordering (e.g. big-endian and little-endian) when processing the input, causing an incorrect number or value to be used.",699189
Divide By Zero - (369),382,699189369,The product divides a value by zero.,699189
Incorrect Conversion between Numeric Types - (681),383,699189681,"When converting from one data type to another, such as long to integer, data can be omitted or translated in a way that produces unexpected values. If the resulting values are used in a sensitive context, then dangerous behaviors may occur.",699189
Numeric Range Comparison Without Minimum Check - (839),384,699189839,"The program checks a value to ensure that it is less than or equal to a maximum, but it does not also verify that the value is greater than or equal to the minimum.Signed comparison",699189
Floating Point Comparison with Incorrect Operator - (1077),385,6991891077,"The code performs a comparison such as an
        equality test between two float (floating point) values, but
        it uses comparison operators that do not account for the
        possibility of loss of precision.",699189
Permission Issues - (275),386,699275,Weaknesses in this category are related to improper assignment or handling of permissions.,0
Incorrect Default Permissions - (276),387,699275276,"The product, upon installation, sets incorrect permissions for an object that exposes it to an unintended actor.",699275
Insecure Inherited Permissions - (277),388,699275277,A product defines a set of insecure permissions that are inherited by objects that are created by the program.,699275
Insecure Preserved Inherited Permissions - (278),389,699275278,"A product inherits a set of insecure permissions for an object, e.g. when copying from an archive file, without user awareness or involvement.",699275
Incorrect Execution-Assigned Permissions - (279),390,699275279,"While it is executing, the software sets the permissions of an object in a way that violates the intended permissions that have been specified by the user.",699275
Improper Handling of Insufficient Permissions or Privileges  - (280),391,699275280,The application does not handle or incorrectly handles when it has insufficient privileges to access resources or functionality as specified by their permissions. This may cause it to follow unexpected code paths that may leave the application in an invalid state.,699275
Improper Preservation of Permissions - (281),392,699275281,"The software does not preserve permissions or incorrectly preserves permissions when copying, restoring, or sharing objects, which can cause them to have less restrictive permissions than intended.",699275
Exposed Unsafe ActiveX Method - (618),393,699275618,"An ActiveX control is intended for use in a web browser, but it exposes dangerous methods that perform actions that are outside of the browser's security model (e.g. the zone or domain).",699275
Critical Data Element Declared Public - (766),394,699275766,"The software declares a critical variable, field, or member to be public when intended security policy requires it to be private.",699275
Access to Critical Private Variable via Public Method - (767),395,699275767,The software defines a public method that reads or modifies a private variable.,699275
Pointer Issues - (465),396,699465,Weaknesses in this category are related to improper handling of pointers.,0
Return of Pointer Value Outside of Expected Range - (466),397,699465466,A function can return a pointer to memory that is outside of the buffer that the pointer is expected to reference.,699465
Use of sizeof() on a Pointer Type - (467),398,699465467,"The code calls sizeof() on a malloced pointer type, which always returns the wordsize/8. This can produce an unexpected result if the programmer intended to determine how much memory has been allocated.",699465
Incorrect Pointer Scaling - (468),399,699465468,"In C and C++, one may often accidentally refer to the wrong memory due to the semantics of when math operations are implicitly scaled.",699465
Use of Pointer Subtraction to Determine Size - (469),400,699465469,"The application subtracts one pointer from another in order to determine size, but this calculation can be incorrect if the pointers do not exist in the same memory chunk.",699465
NULL Pointer Dereference - (476),401,699465476,"A NULL pointer dereference occurs when the application dereferences a pointer that it expects to be valid, but is NULL, typically causing a crash or exit.",699465
Assignment of a Fixed Address to a Pointer - (587),402,699465587,The software sets a pointer to a specific address other than NULL or 0.,699465
Attempt to Access Child of a Non-structure Pointer - (588),403,699465588,Casting a non-structure type to a structure type and accessing a field can lead to memory access errors or data corruption.,699465
Release of Invalid Pointer or Reference - (763),404,699465763,"The application attempts to return a memory resource to the system, but calls the wrong release function or calls the appropriate release function incorrectly.",699465
Untrusted Pointer Dereference - (822),405,699465822,"The program obtains a value from an untrusted source, converts this value to a pointer, and dereferences the resulting pointer.",699465
Use of Out-of-range Pointer Offset - (823),406,699465823,"The program performs pointer arithmetic on a valid pointer, but it uses an offset that can point outside of the intended range of valid memory locations for the resulting pointer.Untrusted pointer offset",699465
Access of Uninitialized Pointer - (824),407,699465824,The program accesses or uses a pointer that has not been initialized.,699465
Expired Pointer Dereference - (825),408,699465825,"The program dereferences a pointer that contains a location for memory that was previously valid, but is no longer valid.Dangling pointer",699465
Privilege Issues - (265),409,699265,"Weaknesses in this category occur with improper handling, assignment, or management of privileges. A privilege is a property of an agent, such as a user. It lets the agent do things that are not ordinarily allowed. For example, there are privileges which allow an agent to perform maintenance functions such as restart a computer.",0
Creation of chroot Jail Without Changing Working Directory - (243),410,699265243,"The program uses the chroot() system call to create a jail, but does not change the working directory afterward. This does not prevent access to files outside of the jail.",699265
Execution with Unnecessary Privileges - (250),411,699265250,"The software performs an operation at a privilege level that is higher than the minimum level required, which creates new weaknesses or amplifies the consequences of other weaknesses.",699265
Incorrect Privilege Assignment - (266),412,699265266,"A product incorrectly assigns a privilege to a particular actor, creating an unintended sphere of control for that actor.",699265
Privilege Defined With Unsafe Actions - (267),413,699265267,"A particular privilege, role, capability, or right can be used to perform unsafe actions that were not intended, even when it is assigned to the correct entity.",699265
Privilege Chaining - (268),414,699265268,"Two distinct privileges, roles, capabilities, or rights can be combined in a way that allows an entity to perform unsafe actions that would not be allowed without that combination.",699265
Privilege Context Switching Error - (270),415,699265270,The software does not properly manage privileges while it is switching between different contexts that have different privileges or spheres of control.,699265
Least Privilege Violation - (272),416,699265272,The elevated privilege level required to perform operations such as chroot() should be dropped immediately after the operation is performed.,699265
Improper Check for Dropped Privileges - (273),417,699265273,The software attempts to drop privileges but does not check or incorrectly checks to see if the drop succeeded.,699265
Improper Handling of Insufficient Privileges - (274),418,699265274,"The software does not handle or incorrectly handles when it has insufficient privileges to perform an operation, leading to resultant weaknesses.",699265
Improper Handling of Insufficient Permissions or Privileges  - (280),419,699265280,The application does not handle or incorrectly handles when it has insufficient privileges to access resources or functionality as specified by their permissions. This may cause it to follow unexpected code paths that may leave the application in an invalid state.,699265
Trust Boundary Violation - (501),420,699265501,The product mixes trusted and untrusted data in the same data structure or structured message.,699265
clone() Method Without super.clone() - (580),421,699265580,The software contains a clone() method that does not call super.clone() to obtain the new object.,699265
Incorrect Use of Privileged APIs - (648),422,699265648,The application does not conform to the API requirements for a function call that requires extra privileges. This could allow attackers to gain privileges by causing the function to be called incorrectly.,699265
Random Number Issues - (1213),423,6991213,Weaknesses in this category are related to a software system's random number generation.,0
Insufficient Entropy - (331),424,6991213331,"The software uses an algorithm or scheme that produces insufficient entropy, leaving patterns or clusters of values that are more likely to occur than others.",6991213
Small Space of Random Values - (334),425,6991213334,"The number of possible random values is smaller than needed by the product, making it more susceptible to brute force attacks.",6991213
Incorrect Usage of Seeds in Pseudo-Random Number Generator (PRNG) - (335),426,6991213335,The software uses a Pseudo-Random Number Generator (PRNG) that does not correctly manage seeds.,6991213
Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG) - (338),427,6991213338,"The product uses a Pseudo-Random Number Generator (PRNG) in a security context, but the PRNG's algorithm is not cryptographically strong.",6991213
Predictable from Observable State - (341),428,6991213341,"A number or object is predictable based on observations that the attacker can make about the state of the system or network, such as time, process ID, etc.",6991213
Predictable Exact Value from Previous Values - (342),429,6991213342,An exact value or random number can be precisely predicted by observing previous values.,6991213
Predictable Value Range from Previous Values - (343),430,6991213343,"The software's random number generator produces a series of values which, when observed, can be used to infer a relatively small range of possibilities for the next value that could be generated.",6991213
Use of Predictable Algorithm in Random Number Generator - (1241),431,69912131241,The product requires a true random number but uses an algorithm that is predictable and generates a pseudo-random number.,6991213
Resource Locking Problems - (411),432,699411,Weaknesses in this category are related to improper handling of locks that are used to control access to resources.,0
Unrestricted Externally Accessible Lock - (412),433,699411412,"The software properly checks for the existence of a lock, but the lock can be externally controlled or influenced by an actor that is outside of the intended sphere of control.",699411
Improper Resource Locking - (413),434,699411413,The software does not lock or does not correctly lock a resource when the software must have exclusive access to the resource.,699411
Missing Lock Check - (414),435,699411414,A product does not check to see if a lock is present before performing sensitive operations on a resource.,699411
Double-Checked Locking - (609),436,699411609,"The program uses double-checked locking to access a resource without the overhead of explicit synchronization, but the locking is insufficient.",699411
Multiple Locks of a Critical Resource - (764),437,699411764,"The software locks a critical resource more times than intended, leading to an unexpected state in the system.",699411
Multiple Unlocks of a Critical Resource - (765),438,699411765,"The software unlocks a critical resource more times than intended, leading to an unexpected state in the system.",699411
Unlock of a Resource that is not Locked - (832),439,699411832,The software attempts to unlock a resource that is not locked.,699411
Deadlock - (833),440,699411833,"The software contains multiple threads or executable segments that are waiting for each other to release a necessary lock, resulting in deadlock.",699411
Resource Management Errors - (399),441,699399,Weaknesses in this category are related to improper management of system resources.,0
External Control of File Name or Path - (73),442,69939973,The software allows user input to control or influence paths or file names that are used in filesystem operations.,699399
Exposure of File Descriptor to Unintended Control Sphere ('File Descriptor Leak') - (403),443,699399403,"A process does not close sensitive file descriptors before invoking a child process, which allows the child to perform unauthorized I/O operations using those descriptors.File descriptor leak",699399
Insufficient Resource Pool - (410),444,699399410,"The software's resource pool is not large enough to handle peak demand, which allows an attacker to prevent others from accessing the resource by using a (relatively) large number of requests for resources.",699399
Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection') - (470),445,699399470,"The application uses external input with reflection to select which classes or code to use, but it does not sufficiently prevent the input from selecting improper classes or code.Reflection Injection",699399
Deserialization of Untrusted Data - (502),446,699399502,"The application deserializes untrusted data without sufficiently verifying that the resulting data will be valid.Marshaling, UnmarshalingPickling, UnpicklingPHP Object Injection",699399
Dangling Database Cursor ('Cursor Injection') - (619),447,699399619,"If a database cursor is not closed properly, then it could become accessible to other users while retaining the same privileges that were originally assigned, leaving the cursor ""dangling.""",699399
Improper Restriction of Names for Files and Other Resources - (641),448,699399641,"The application constructs the name of a file or other resource using input from an upstream component, but it does not restrict or incorrectly restricts the resulting name.",699399
Use of Multiple Resources with Duplicate Identifier - (694),449,699399694,"The software uses multiple resources that can have the same identifier, in a context in which unique identifiers are required.",699399
Release of Invalid Pointer or Reference - (763),450,699399763,"The application attempts to return a memory resource to the system, but calls the wrong release function or calls the appropriate release function incorrectly.",699399
Allocation of Resources Without Limits or Throttling - (770),451,699399770,"The software allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",699399
Missing Reference to Active Allocated Resource - (771),452,699399771,"The software does not properly maintain a reference to a resource that has been allocated, which prevents the resource from being reclaimed.",699399
Missing Release of Resource after Effective Lifetime - (772),453,699399772,"The software does not release a resource after its effective lifetime has ended, i.e., after the resource is no longer needed.",699399
Premature Release of Resource During Expected Lifetime - (826),454,699399826,The program releases a resource that is still intended to be used by the program itself or another actor.,699399
Use of Uninitialized Resource - (908),455,699399908,The software uses or accesses a resource that has not been initialized.,699399
Missing Initialization of Resource - (909),456,699399909,The software does not initialize a critical resource.,699399
Use of Expired File Descriptor - (910),457,699399910,The software uses or accesses a file descriptor after it has been closed.Stale file descriptor,699399
Improper Update of Reference Count - (911),458,699399911,"The software uses a reference count to manage a resource, but it does not update or incorrectly updates the reference count.",699399
Improper Control of Dynamically-Identified Variables - (914),459,699399914,The software does not properly restrict reading from or writing to dynamically-identified variables.,699399
Improperly Controlled Modification of Dynamically-Determined Object Attributes - (915),460,699399915,"The software receives input from an upstream component that specifies multiple attributes, properties, or fields that are to be initialized or updated in an object, but it does not properly control which attributes can be modified.Mass AssignmentAutoBindingPHP Object Injection",699399
Improper Restriction of Power Consumption - (920),461,699399920,"The software operates in an environment in which power is a limited resource that cannot be automatically replenished, but the software does not properly restrict the amount of power that its operation consumes.",699399
Insecure Default Initialization of Resource - (1188),462,6993991188,"The software initializes or sets a resource with a default that is intended to be changed by the administrator, but the default is not secure.",699399
Signal Errors - (387),463,699387,Weaknesses in this category are related to the improper handling of signals.,0
Signal Handler Race Condition - (364),464,699387364,The software uses a signal handler that introduces a race condition.,699387
Dangerous Signal Handler not Disabled During Sensitive Operations - (432),465,699387432,"The application uses a signal handler that shares state with other signal handlers, but it does not properly mask or prevent those signal handlers from being invoked while the original signal handler is still running.",699387
Signal Handler with Functionality that is not Asynchronous-Safe - (828),466,699387828,"The software defines a signal handler that contains code sequences that are not asynchronous-safe, i.e., the functionality is not reentrant, or it can be interrupted.",699387
Signal Handler Function Associated with Multiple Signals - (831),467,699387831,The software defines a function that is used as a handler for more than one signal.,699387
State Issues - (371),468,699371,Weaknesses in this category are related to improper management of system state.,0
External Control of System or Configuration Setting - (15),469,69937115,One or more system settings or configuration elements can be externally controlled by a user.,699371
Incomplete Internal State Distinction - (372),470,699371372,"The software does not properly determine which state it is in, causing it to assume it is in state X when in fact it is in state Y, causing it to perform incorrect operations in a security-relevant manner.",699371
Passing Mutable Objects to an Untrusted Method - (374),471,699371374,The program sends non-cloned mutable data as an argument to a method or function.,699371
Returning a Mutable Object to an Untrusted Caller - (375),472,699371375,Sending non-cloned mutable data as a return value may result in that data being altered or deleted by the calling function.,699371
Unintended Reentrant Invocation of Non-reentrant Code Via Nested Calls - (1265),473,6993711265,"During execution of non-reentrant code, the software performs a call that unintentionally produces a nested invocation of the non-reentrant code.",699371
String Errors - (133),474,699133,Weaknesses in this category are related to the creation and modification of strings.,0
Use of Externally-Controlled Format String - (134),475,699133134,"The software uses a function that accepts a format string as an argument, but the format string originates from an external source.",699133
Incorrect Calculation of Multi-Byte String Length - (135),476,699133135,The software does not correctly calculate the length of strings that can contain wide or multi-byte characters.,699133
Use of Wrong Operator in String Comparison - (597),477,699133597,"The product uses the wrong operator when comparing a string, such as using ""=="" when the equals() method should be used instead.",699133
Type Errors - (136),478,699136,Weaknesses in this category are caused by improper data type transformation or improper handling of multiple data types.,0
Incorrect Conversion between Numeric Types - (681),479,699136681,"When converting from one data type to another, such as long to integer, data can be omitted or translated in a way that produces unexpected values. If the resulting values are used in a sensitive context, then dangerous behaviors may occur.",699136
Access of Resource Using Incompatible Type ('Type Confusion') - (843),480,699136843,"The program allocates or initializes a resource such as a pointer, object, or variable using one type, but it later accesses that resource using a type that is incompatible with the original type.Object Type Confusion",699136
User Interface Security Issues - (355),481,699355,Weaknesses in this category are related to or introduced in the User Interface (UI).,0
Cleartext Storage of Sensitive Information in GUI - (317),482,699355317,The application stores sensitive information in cleartext within the GUI.,699355
Product UI does not Warn User of Unsafe Actions - (356),483,699355356,The software's user interface does not warn the user before undertaking an unsafe action on behalf of that user. This makes it easier for attackers to trick users into inflicting damage to their system.,699355
Insufficient UI Warning of Dangerous Operations - (357),484,699355357,"The user interface provides a warning to a user regarding dangerous or sensitive operations, but the warning is not noticeable enough to warrant attention.",699355
Unimplemented or Unsupported Feature in UI - (447),485,699355447,"A UI function for a security feature appears to be supported and gives feedback to the user that suggests that it is supported, but the underlying functionality is not implemented.",699355
Obsolete Feature in UI - (448),486,699355448,A UI function is obsolete and the product does not warn the user.,699355
The UI Performs the Wrong Action - (449),487,699355449,The UI performs the wrong action with respect to the user's request.,699355
Multiple Interpretations of UI Input - (450),488,699355450,The UI has multiple interpretations of user input but does not prompt the user when it selects the less secure interpretation.,699355
Missing Password Field Masking - (549),489,699355549,"The software does not mask passwords during entry, increasing the potential for attackers to observe and capture passwords.",699355
Insufficient Visual Distinction of Homoglyphs Presented to User - (1007),490,6993551007,"The software displays information or identifiers to a user, but the display mechanism does not make it easy for the user to distinguish between visually similar or identical glyphs (homoglyphs), which may cause the user to misinterpret a glyph and perform an unintended, insecure action.Homograph Attack",699355
Improper Restriction of Rendered UI Layers or Frames - (1021),491,6993551021,"The web application does not restrict or incorrectly restricts frame objects or UI layers that belong to another application or domain, which can lead to user confusion about which interface the user is interacting with.ClickjackingUI Redress AttackTapjacking",699355
User Session Errors - (1217),492,6991217,Weaknesses in this category are related to session management. Frequently these deal with the information or status about each user and their access rights for the duration of multiple requests. The weaknesses in this category could lead to a degradation of the quality of session management if they are not addressed.,0
Exposure of Data Element to Wrong Session - (488),493,6991217488,"The product does not sufficiently enforce boundaries between the states of different sessions, causing data to be provided to, or used by, the wrong session.",6991217
Insufficient Session Expiration - (613),494,6991217613,"According to WASC, ""Insufficient Session Expiration is when a web site permits an attacker to reuse old session credentials or session IDs for authorization.""",6991217
Improper Enforcement of Behavioral Workflow - (841),495,6991217841,"The software supports a session in which more than one behavior must be performed by an actor, but it does not properly ensure that the actor performs the behaviors in the required sequence.",6991217
