Path Equivalence: ' filename' (Leading Space) - (47),506,10006647064147,A software system that accepts path input in the form of leading space (' filedir') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: 'file name' (Internal Whitespace) - (48),507,10006647064148,A software system that accepts path input in the form of internal space ('file(SPACE)name') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: 'filename/' (Trailing Slash) - (49),508,10006647064149,A software system that accepts path input in the form of trailing slash ('filedir/') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: '//multiple/leading/slash' - (50),509,10006647064150,A software system that accepts path input in the form of multiple leading slash ('//multiple/leading/slash') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: '/multiple//internal/slash' - (51),510,10006647064151,A software system that accepts path input in the form of multiple internal slash ('/multiple//internal/slash/') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: '/multiple/trailing/slash//' - (52),511,10006647064152,A software system that accepts path input in the form of multiple trailing slash ('/multiple/trailing/slash//') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: '\multiple\\internal\backslash' - (53),512,10006647064153,A software system that accepts path input in the form of multiple internal backslash ('\multiple\trailing\\slash') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: 'filedir\' (Trailing Backslash) - (54),513,10006647064154,A software system that accepts path input in the form of trailing backslash ('filedir\') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: '/./' (Single Dot Directory) - (55),514,10006647064155,A software system that accepts path input in the form of single dot directory exploit ('/./') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: 'filedir*' (Wildcard) - (56),515,10006647064156,A software system that accepts path input in the form of asterisk wildcard ('filedir*') without appropriate validation can lead to ambiguous path resolution and allow an attacker to traverse the file system to unintended locations or access arbitrary files.,100066470641
Path Equivalence: 'fakedir/../realdir/filename' - (57),516,10006647064157,"The software contains protection mechanisms to restrict access to 'realdir/filename', but it constructs pathnames using external input in the form of 'fakedir/../realdir/filename' that are not handled by those mechanisms. This allows attackers to perform unauthorized actions against the targeted file.",100066470641
Path Equivalence: Windows 8.3 Filename - (58),517,10006647064158,"The software contains a protection mechanism that restricts access to a long filename on a Windows operating system, but the software does not properly restrict access to the equivalent short ""8.3"" filename.",100066470641
Improper Link Resolution Before File Access ('Link Following') - (59),518,100066470659,"The software attempts to access a file based on the filename, but it does not properly prevent that filename from identifying a link or shortcut that resolves to an unintended resource.insecure temporary file",1000664706
UNIX Symbolic Link (Symlink) Following - (61),519,10006647065961,"The software, when opening a file or directory, does not sufficiently account for when the file is a symbolic link that resolves to a target outside of the intended control sphere. This could allow an attacker to cause the software to operate on unauthorized files.Symlink followingsymlink vulnerability",100066470659
UNIX Hard Link - (62),520,10006647065962,"The software, when opening a file or directory, does not sufficiently account for when the name is associated with a hard link to a target that is outside of the intended control sphere. This could allow an attacker to cause the software to operate on unauthorized files.",100066470659
Windows Shortcut Following (.LNK) - (64),521,10006647065964,"The software, when opening a file or directory, does not sufficiently handle when the file is a Windows shortcut (.LNK) whose target is outside of the intended control sphere. This could allow an attacker to cause the software to operate on unauthorized files.Windows symbolic link followingsymlink",100066470659
Windows Hard Link - (65),522,10006647065965,"The software, when opening a file or directory, does not sufficiently handle when the name is associated with a hard link to a target that is outside of the intended control sphere. This could allow an attacker to cause the software to operate on unauthorized files.",100066470659
Improper Handling of File Names that Identify Virtual Resources - (66),523,100066470666,"The product does not handle or incorrectly handles a file name that identifies a ""virtual"" resource that is not directly specified within the directory that is associated with the file name, causing the product to perform file-based operations on a resource that is not a file.",1000664706
Improper Handling of Windows Device Names - (67),524,10006647066667,"The software constructs pathnames from user input, but it does not handle or incorrectly handles a pathname containing a Windows device name such as AUX or CON. This typically leads to denial of service or an information exposure when the application attempts to process the pathname as a regular file.",100066470666
Improper Handling of Windows ::DATA Alternate Data Stream - (69),525,10006647066669,"The software does not properly prevent access to, or detect usage of, alternate data streams (ADS).",100066470666
Improper Handling of Apple HFS+ Alternate Data Stream Path - (72),526,10006647066672,The software does not properly handle special paths that may identify the data or resource fork of a file on the HFS+ file system.,100066470666
Improper Control of Document Type Definition - (827),527,1000664706827,"The software does not restrict a reference to a Document Type Definition (DTD) to the intended control sphere. This might allow attackers to reference arbitrary DTDs, possibly causing the software to expose files, consume excessive system resources, or execute arbitrary http requests on behalf of the attacker.",1000664706
Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion') - (98),528,100066470698,"The PHP application receives input from an upstream component, but it does not restrict or incorrectly restricts the input before its usage in ""require,"" ""include,"" or similar functions.Remote file includeRFILocal file inclusion",1000664706
Exposed Dangerous Method or Function - (749),529,1000664749,"The software provides an Applications Programming Interface (API) or similar interface for interaction with external actors, but the interface includes a dangerous method or function that is not properly restricted.",1000664
Exposed Unsafe ActiveX Method - (618),530,1000664749618,"An ActiveX control is intended for use in a web browser, but it exposes dangerous methods that perform actions that are outside of the browser's security model (e.g. the zone or domain).",1000664749
Exposed IOCTL with Insufficient Access Control - (782),531,1000664749782,"The software implements an IOCTL with functionality that should be restricted, but it does not properly enforce access control for the IOCTL.",1000664749
Improper Update of Reference Count - (911),532,1000664911,"The software uses a reference count to manage a resource, but it does not update or incorrectly updates the reference count.",1000664
Improper Control of Dynamically-Managed Code Resources - (913),533,1000664913,"The software does not properly restrict reading from or writing to dynamically-managed code resources such as variables, objects, classes, attributes, functions, or executable instructions or statements.",1000664
Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection') - (470),534,1000664913470,"The application uses external input with reflection to select which classes or code to use, but it does not sufficiently prevent the input from selecting improper classes or code.Reflection Injection",1000664913
Deserialization of Untrusted Data - (502),535,1000664913502,"The application deserializes untrusted data without sufficiently verifying that the resulting data will be valid.Marshaling, UnmarshalingPickling, UnpicklingPHP Object Injection",1000664913
Improper Control of Dynamically-Identified Variables - (914),536,1000664913914,The software does not properly restrict reading from or writing to dynamically-identified variables.,1000664913
Variable Extraction Error - (621),537,1000664913914621,"The product uses external input to determine the names of variables into which information is extracted, without verifying that the names of the specified variables are valid. This could cause the program to overwrite unintended variables.Variable overwrite",1000664913914
Dynamic Variable Evaluation - (627),538,1000664913914627,"In a language where the user can influence the name of a variable at runtime, if the variable names are not controlled, an attacker can read or write to arbitrary variables, or access arbitrary functions.Dynamic evaluation",1000664913914
Improperly Controlled Modification of Dynamically-Determined Object Attributes - (915),539,1000664913915,"The software receives input from an upstream component that specifies multiple attributes, properties, or fields that are to be initialized or updated in an object, but it does not properly control which attributes can be modified.Mass AssignmentAutoBindingPHP Object Injection",1000664913
Improper Control of Generation of Code ('Code Injection') - (94),540,100066491394,"The software constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",1000664913
Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection') - (95),541,10006649139495,"The software receives input from an upstream component, but it does not neutralize or incorrectly neutralizes code syntax before using the input in a dynamic evaluation call (e.g. ""eval"").",100066491394
Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection') - (96),542,10006649139496,"The software receives input from an upstream component, but it does not neutralize or incorrectly neutralizes code syntax before inserting the input into an executable resource, such as a library, configuration file, or template.",100066491394
Improper Neutralization of Server-Side Includes (SSI) Within a Web Page - (97),543,1000664913949697,"The software generates a web page, but does not neutralize or incorrectly neutralizes user-controllable input that could be interpreted as a server-side include (SSI) directive.",10006649139496
Insecure Storage of Sensitive Information - (922),544,1000664922,The software stores sensitive information without properly limiting read or write access by unauthorized actors.,1000664
Cleartext Storage of Sensitive Information - (312),545,1000664922312,The application stores sensitive information in cleartext within a resource that might be accessible to another control sphere.,1000664922
Cleartext Storage in a File or on Disk - (313),546,1000664922312313,"The application stores sensitive information in cleartext in a file, or on disk.",1000664922312
Cleartext Storage in the Registry - (314),547,1000664922312314,The application stores sensitive information in cleartext in the registry.,1000664922312
Cleartext Storage of Sensitive Information in a Cookie - (315),548,1000664922312315,The application stores sensitive information in cleartext in a cookie.,1000664922312
Cleartext Storage of Sensitive Information in Memory - (316),549,1000664922312316,The application stores sensitive information in cleartext in memory.,1000664922312
Cleartext Storage of Sensitive Information in GUI - (317),550,1000664922312317,The application stores sensitive information in cleartext within the GUI.,1000664922312
Cleartext Storage of Sensitive Information in Executable - (318),551,1000664922312318,The application stores sensitive information in cleartext in an executable.,1000664922312
Storage of Sensitive Data in a Mechanism without Access Control - (921),552,1000664922921,The software stores sensitive information in a file system or device that does not have built-in access control.,1000664922
Incorrect Calculation - (682),553,1000682,The software performs a calculation that generates incorrect or unintended results that are later used in security-critical decisions or resource management.,0
Wrap-around Error - (128),554,1000682128,"Wrap around errors occur whenever a value is incremented past the maximum value for its type and therefore ""wraps around"" to a very small, negative, or undefined value.",1000682
Incorrect Calculation of Buffer Size - (131),555,1000682131,"The software does not correctly calculate the size to be used when allocating a buffer, which could lead to a buffer overflow.",1000682
Incorrect Calculation of Multi-Byte String Length - (135),556,1000682135,The software does not correctly calculate the length of strings that can contain wide or multi-byte characters.,1000682
Integer Overflow or Wraparound - (190),557,1000682190,"The software performs a calculation that can produce an integer overflow or wraparound, when the logic assumes that the resulting value will always be larger than the original value. This can introduce other weaknesses when the calculation is used for resource management or execution control.",1000682
Integer Underflow (Wrap or Wraparound) - (191),558,1000682191,"The product subtracts one value from another, such that the result is less than the minimum allowable integer value, which produces a value that is not equal to the correct result.Integer underflow",1000682
Off-by-one Error - (193),559,1000682193,"A product calculates or uses an incorrect maximum or minimum value that is 1 more, or 1 less, than the correct value.off-by-five",1000682
Divide By Zero - (369),560,1000682369,The product divides a value by zero.,1000682
Use of sizeof() on a Pointer Type - (467),561,1000682467,"The code calls sizeof() on a malloced pointer type, which always returns the wordsize/8. This can produce an unexpected result if the programmer intended to determine how much memory has been allocated.",1000682
Incorrect Pointer Scaling - (468),562,1000682468,"In C and C++, one may often accidentally refer to the wrong memory due to the semantics of when math operations are implicitly scaled.",1000682
Use of Pointer Subtraction to Determine Size - (469),563,1000682469,"The application subtracts one pointer from another in order to determine size, but this calculation can be incorrect if the pointers do not exist in the same memory chunk.",1000682
Insufficient Control Flow Management - (691),564,1000691,"The code does not sufficiently manage its control flow during execution, creating conditions in which the control flow can be modified in unexpected ways.",0
Unintended Reentrant Invocation of Non-reentrant Code Via Nested Calls - (1265),565,10006911265,"During execution of non-reentrant code, the software performs a call that unintentionally produces a nested invocation of the non-reentrant code.",1000691
Sequence of Processor Instructions Leads to Unexpected Behavior (Halt and Catch Fire) - (1281),566,10006911281,Specific combinations of processor instructions lead to undesirable behavior such as locking the processor until a hard reset performed.,1000691
Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition') - (362),567,1000691362,"The program contains a code sequence that can run concurrently with other code, and the code sequence requires temporary, exclusive access to a shared resource, but a timing window exists in which the shared resource can be modified by another code sequence that is operating concurrently.",1000691
Race Condition for Write-Once Attributes - (1223),568,10006913621223,"A write-once register in hardware design is programmable by an untrusted software component earlier than the trusted software component, resulting in a race condition issue.",1000691362
Signal Handler Race Condition - (364),569,1000691362364,The software uses a signal handler that introduces a race condition.,1000691362
Dangerous Signal Handler not Disabled During Sensitive Operations - (432),570,1000691362364432,"The application uses a signal handler that shares state with other signal handlers, but it does not properly mask or prevent those signal handlers from being invoked while the original signal handler is still running.",1000691362364
Signal Handler with Functionality that is not Asynchronous-Safe - (828),571,1000691362364828,"The software defines a signal handler that contains code sequences that are not asynchronous-safe, i.e., the functionality is not reentrant, or it can be interrupted.",1000691362364
Signal Handler Use of a Non-reentrant Function - (479),572,1000691362364828479,The program defines a signal handler that calls a non-reentrant function.,1000691362364828
Signal Handler Function Associated with Multiple Signals - (831),573,1000691362364831,The software defines a function that is used as a handler for more than one signal.,1000691362364
Race Condition within a Thread - (366),574,1000691362366,"If two threads of execution use a resource simultaneously, there exists the possibility that resources may be used while invalid, in turn making the state of execution undefined.",1000691362
Time-of-check Time-of-use (TOCTOU) Race Condition - (367),575,1000691362367,"The software checks the state of a resource before using that resource, but the resource's state can change between the check and the use in a way that invalidates the results of the check. This can cause the software to perform invalid actions when the resource is in an unexpected state.TOCTTOUTOCCTOU",1000691362
Race Condition Enabling Link Following - (363),576,1000691362367363,"The software checks the status of a file or directory before accessing it, which produces a race condition in which the file can be replaced with a link before the access is performed, causing the software to access the wrong file.",1000691362367
Race Condition in Switch - (365),577,1000691362367365,"The code contains a switch statement in which the switched variable can be modified while the switch is still executing, resulting in unexpected behavior.",1000691362367
Context Switching Race Condition - (368),578,1000691362368,"A product performs a series of non-atomic actions to switch between contexts that cross privilege or other security boundaries, but a race condition allows an attacker to modify or misrepresent the product's behavior during the switch.",1000691362
Race Condition During Access to Alternate Channel - (421),579,1000691362421,"The product opens an alternate channel to communicate with an authorized user, but the channel is accessible to other actors.",1000691362
Deployment of Wrong Handler - (430),580,1000691430,"The wrong ""handler"" is assigned to process an object.",1000691
Missing Handler - (431),581,1000691431,A handler is not available or implemented.,1000691
Unsafe ActiveX Control Marked Safe For Scripting - (623),582,1000691623,"An ActiveX control is intended for restricted use, but it has been marked as safe-for-scripting.",1000691
Improper Synchronization - (662),583,1000691662,"The software utilizes multiple threads or processes to allow temporary access to a shared resource that can only be exclusive to one process at a time, but it does not properly synchronize these actions, which might cause simultaneous accesses of this resource by multiple threads or processes.",1000691
Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element - (1058),584,10006916621058,"The code contains a function or method that
		 operates in a multi-threaded environment but owns an unsafe non-final
		                     static storable or member data element.",1000691662
Use of a Non-reentrant Function in a Concurrent Context - (663),585,1000691662663,The software calls a non-reentrant function in a concurrent context in which a competing code sequence (e.g. thread or signal handler) may have an opportunity to call the same function or otherwise influence its state.,1000691662
Signal Handler Use of a Non-reentrant Function - (479),586,1000691662663479,The program defines a signal handler that calls a non-reentrant function.,1000691662663
Use of getlogin() in Multithreaded Application - (558),587,1000691662663558,"The application uses the getlogin() function in a multithreaded context, potentially causing it to return incorrect values.",1000691662663
Improper Locking - (667),588,1000691662667,"The software does not properly acquire or release a lock on a resource, leading to unexpected resource state changes and behaviors.",1000691662
Improper Lock Behavior After Power State Transition - (1232),589,10006916626671232,"The product implements register lock bit protection features with the intent to disable changes to system configuration after the lock is set. Some of the protected registers or lock bits become programmable after power state transitions (e.g., Entry and wake from low power sleep modes).",1000691662667
Improper Hardware Lock Protection for Security Sensitive Controls - (1233),590,10006916626671233,The product implements a register lock bit protection feature that permits security sensitive controls to modify the protected configuration.,1000691662667
Hardware Internal or Debug Modes Allow Override of Locks - (1234),591,10006916626671234,The product implements register lock bit protection features that may permit security sensitive controls to modify system configuration after the lock is set through internal modes or debug features.,1000691662667
Unrestricted Externally Accessible Lock - (412),592,1000691662667412,"The software properly checks for the existence of a lock, but the lock can be externally controlled or influenced by an actor that is outside of the intended sphere of control.",1000691662667
Improper Resource Locking - (413),593,1000691662667413,The software does not lock or does not correctly lock a resource when the software must have exclusive access to the resource.,1000691662667
Sensitive Data Storage in Improperly Locked Memory - (591),594,1000691662667413591,"The application stores sensitive data in memory that is not locked, or that has been incorrectly locked, which might cause the memory to be written to swap files on disk by the virtual memory manager. This can make the data more accessible to external actors.",1000691662667413
Missing Lock Check - (414),595,1000691662667414,A product does not check to see if a lock is present before performing sensitive operations on a resource.,1000691662667
Double-Checked Locking - (609),596,1000691662667609,"The program uses double-checked locking to access a resource without the overhead of explicit synchronization, but the locking is insufficient.",1000691662667
Multiple Locks of a Critical Resource - (764),597,1000691662667764,"The software locks a critical resource more times than intended, leading to an unexpected state in the system.",1000691662667
Multiple Unlocks of a Critical Resource - (765),598,1000691662667765,"The software unlocks a critical resource more times than intended, leading to an unexpected state in the system.",1000691662667
Unlock of a Resource that is not Locked - (832),599,1000691662667832,The software attempts to unlock a resource that is not locked.,1000691662667
Deadlock - (833),600,1000691662667833,"The software contains multiple threads or executable segments that are waiting for each other to release a necessary lock, resulting in deadlock.",1000691662667
Missing Synchronization - (820),601,1000691662820,The software utilizes a shared resource in a concurrent manner but does not attempt to synchronize access to the resource.,1000691662
Singleton Class Instance Creation without Proper Locking or Synchronization - (1096),602,10006916628201096,The software implements a Singleton design pattern but does not use appropriate locking or other synchronization mechanism to ensure that the singleton class is only instantiated once.,1000691662820
Use of Singleton Pattern Without Synchronization in a Multithreaded Context - (543),603,1000691662820543,The software uses the singleton pattern when creating a resource within a multithreaded environment.,1000691662820
Unsynchronized Access to Shared Data in a Multithreaded Context - (567),604,1000691662820567,"The product does not properly synchronize shared data, such as static variables across threads, which can lead to undefined behavior and unpredictable data changes.",1000691662820
Incorrect Synchronization - (821),605,1000691662821,"The software utilizes a shared resource in a concurrent manner, but it does not correctly synchronize access to the resource.",1000691662
Synchronous Access of Remote Resource without Timeout - (1088),606,10006916628211088,"The code has a synchronous call to a remote resource, but there is no timeout for the call, or the timeout is set to infinite.",1000691662821
Hardware Logic with Insecure De-Synchronization between Control and Data Channels - (1264),607,10006916628211264,The hardware logic for error handling and security checks can incorrectly forward data before the security check is complete.,1000691662821
Call to Thread run() instead of start() - (572),608,1000691662821572,"The program calls a thread's run() method instead of calling start(), which causes the code to run in the thread of the caller instead of the callee.",1000691662821
EJB Bad Practices: Use of Synchronization Primitives - (574),609,1000691662821574,The program violates the Enterprise JavaBeans (EJB) specification by using thread synchronization primitives.,1000691662821
Always-Incorrect Control Flow Implementation - (670),610,1000691670,"The code contains a control flow path that does not reflect the algorithm that the path is intended to implement, leading to incorrect behavior any time this path is navigated.",1000691
Use of Incorrect Operator - (480),611,1000691670480,"The programmer accidentally uses the wrong operator, which changes the application logic in security-relevant ways.",1000691670
Assigning instead of Comparing - (481),612,1000691670480481,The code uses an operator for assignment when the intention was to perform a comparison.,1000691670480
Comparing instead of Assigning - (482),613,1000691670480482,The code uses an operator for comparison when the intention was to perform an assignment.,1000691670480
Use of Wrong Operator in String Comparison - (597),614,1000691670480597,"The product uses the wrong operator when comparing a string, such as using ""=="" when the equals() method should be used instead.",1000691670480
Incorrect Block Delimitation - (483),615,1000691670483,"The code does not explicitly delimit a block that is intended to contain 2 or more statements, creating a logic error.",1000691670
Omitted Break Statement in Switch - (484),616,1000691670484,"The program omits a break statement within a switch or similar construct, causing code associated with multiple conditions to execute. This can cause problems when the programmer only intended to execute code associated with one condition.",1000691670
Reachable Assertion - (617),617,1000691670617,"The product contains an assert() or similar statement that can be triggered by an attacker, which leads to an application exit or other behavior that is more severe than necessary.assertion failure",1000691670
Execution After Redirect (EAR) - (698),618,1000691670698,"The web application sends a redirect to another location, but instead of exiting, it executes additional code.Redirect Without Exit",1000691670
Operator Precedence Logic Error - (783),619,1000691670783,The program uses an expression in which operator precedence causes incorrect logic to be used.,1000691670
Uncontrolled Recursion - (674),620,1000691674,"The product does not properly control the amount of recursion that takes place, which consumes excessive resources, such as allocated memory or the program stack.Stack Exhaustion",1000691
Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion') - (776),621,1000691674776,"The software uses XML documents and allows their structure to be defined with a Document Type Definition (DTD), but it does not properly control the number of recursive definitions of entities.XEEBillion Laughs AttackXML Bomb",1000691674
Incorrect Behavior Order - (696),622,1000691696,"The product performs multiple related behaviors, but the behaviors are performed in the wrong order in ways which may produce resultant weaknesses.",1000691
DMA Device Enabled Too Early in Boot Phase - (1190),623,10006916961190,"The product enables a Direct Memory Access (DMA) capable device before the security configuration settings are established, which allows an attacker to extract data from or gain privileges on the product.",1000691696
Power-On of Untrusted Execution Core Before Enabling Fabric Access Control - (1193),624,10006916961193,The product enables components that contain untrusted firmware before memory and fabric access controls have been enabled.,1000691696
Access Control Check Implemented After Asset is Accessed - (1280),625,10006916961280,A product's hardware-based access control check occurs after the asset has been accessed.,1000691696
Incorrect Behavior Order: Early Validation - (179),626,1000691696179,"The software validates input before applying protection mechanisms that modify the input, which could allow an attacker to bypass the validation via dangerous inputs that only arise after the modification.",1000691696
Incorrect Behavior Order: Validate Before Canonicalize - (180),627,1000691696179180,"The software validates input before it is canonicalized, which prevents the software from detecting data that becomes invalid after the canonicalization step.",1000691696179
Incorrect Behavior Order: Validate Before Filter - (181),628,1000691696179181,"The software validates data before it has been filtered, which prevents the software from detecting data that becomes invalid after the filtering step.Validate-before-cleanse",1000691696179
Incorrect Behavior Order: Early Amplification - (408),629,1000691696408,The software allows an entity to perform a legitimate but expensive operation before authentication or authorization has taken place.,1000691696
Incorrect Behavior Order: Authorization Before Parsing and Canonicalization - (551),630,1000691696551,"If a web server does not fully parse requested URLs before it examines them for authorization, it may be possible for an attacker to bypass authorization protection.",1000691696
Incorrect Control Flow Scoping - (705),631,1000691705,The software does not properly return control flow to the proper location after it has completed a task or detected an unusual condition.,1000691
Uncaught Exception - (248),632,1000691705248,"An exception is thrown from a function, but it is not caught.",1000691705
Uncaught Exception in Servlet  - (600),633,1000691705248600,"The Servlet does not catch all exceptions, which may reveal sensitive debugging information.Missing Catch Block",1000691705248
J2EE Bad Practices: Use of System.exit() - (382),634,1000691705382,"A J2EE application uses System.exit(), which also shuts down its container.",1000691705
Use of NullPointerException Catch to Detect NULL Pointer Dereference - (395),635,1000691705395,Catching NullPointerException should not be used as an alternative to programmatic checks to prevent dereferencing a null pointer.,1000691705
Declaration of Catch for Generic Exception - (396),636,1000691705396,Catching overly broad exceptions promotes complex error handling code that is more likely to contain security vulnerabilities.,1000691705
Declaration of Throws for Generic Exception - (397),637,1000691705397,Throwing overly broad exceptions promotes complex error handling code that is more likely to contain security vulnerabilities.,1000691705
Non-exit on Failed Initialization - (455),638,1000691705455,"The software does not exit or otherwise modify its operation when security-relevant errors occur during initialization, such as when a configuration file has a format error, which can cause the software to execute in a less secure fashion than intended by the administrator.",1000691705
Return Inside Finally Block - (584),639,1000691705584,"The code has a return statement inside a finally block, which will cause any thrown exception in the try block to be discarded.",1000691705
Execution After Redirect (EAR) - (698),640,1000691705698,"The web application sends a redirect to another location, but instead of exiting, it executes additional code.Redirect Without Exit",1000691705
Exposed Dangerous Method or Function - (749),641,1000691749,"The software provides an Applications Programming Interface (API) or similar interface for interaction with external actors, but the interface includes a dangerous method or function that is not properly restricted.",1000691
Exposed Unsafe ActiveX Method - (618),642,1000691749618,"An ActiveX control is intended for use in a web browser, but it exposes dangerous methods that perform actions that are outside of the browser's security model (e.g. the zone or domain).",1000691749
Exposed IOCTL with Insufficient Access Control - (782),643,1000691749782,"The software implements an IOCTL with functionality that should be restricted, but it does not properly enforce access control for the IOCTL.",1000691749
Incorrect Short Circuit Evaluation - (768),644,1000691768,"The software contains a conditional statement with multiple logical expressions in which one of the non-leading expressions may produce side effects. This may lead to an unexpected state in the program after the execution of the conditional, because short-circuiting logic may prevent the side effects from occurring.",1000691
Improper Control of Interaction Frequency - (799),645,1000691799,"The software does not properly limit the number or frequency of interactions that it has with an actor, such as the number of incoming requests.Insufficient anti-automationBrute force",1000691
Improper Restriction of Excessive Authentication Attempts - (307),646,1000691799307,"The software does not implement sufficient measures to prevent multiple failed authentication attempts within in a short time frame, making it more susceptible to brute force attacks.",1000691799
"Improper Enforcement of a Single, Unique Action - (837)",647,1000691799837,"The software requires that an actor should only be able to perform an action once, or to have only one unique action, but the software does not enforce or improperly enforces this restriction.",1000691799
Excessive Iteration - (834),648,1000691834,The software performs an iteration or loop without sufficiently limiting the number of times that the loop is executed.,1000691
Loop with Unreachable Exit Condition ('Infinite Loop') - (835),649,1000691834835,"The program contains an iteration or loop with an exit condition that cannot be reached, i.e., an infinite loop.",1000691834
Improper Enforcement of Behavioral Workflow - (841),650,1000691841,"The software supports a session in which more than one behavior must be performed by an actor, but it does not properly ensure that the actor performs the behaviors in the required sequence.",1000691
Improper Control of Generation of Code ('Code Injection') - (94),651,100069194,"The software constructs all or part of a code segment using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.",1000691
Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection') - (95),652,10006919495,"The software receives input from an upstream component, but it does not neutralize or incorrectly neutralizes code syntax before using the input in a dynamic evaluation call (e.g. ""eval"").",100069194
Improper Neutralization of Directives in Statically Saved Code ('Static Code Injection') - (96),653,10006919496,"The software receives input from an upstream component, but it does not neutralize or incorrectly neutralizes code syntax before inserting the input into an executable resource, such as a library, configuration file, or template.",100069194
Improper Neutralization of Server-Side Includes (SSI) Within a Web Page - (97),654,1000691949697,"The software generates a web page, but does not neutralize or incorrectly neutralizes user-controllable input that could be interpreted as a server-side include (SSI) directive.",10006919496
Protection Mechanism Failure - (693),655,1000693,The product does not use or incorrectly uses a protection mechanism that provides sufficient defense against directed attacks against the product.,0
Automated Recognition Mechanism with Inadequate Detection or Handling of Adversarial Input Perturbations - (1039),656,10006931039,"The product uses an automated mechanism such as machine learning to recognize complex data inputs (e.g. image or audio) as a particular concept or category, but it does not properly detect or handle inputs that have been modified or constructed in a way that causes the mechanism to detect a different, incorrect concept.",1000693
Semiconductor Defects in Hardware Logic with Security-Sensitive Implications - (1248),657,10006931248,The security-sensitive hardware module contains semiconductor defects. ,1000693
Incorrect Selection of Fuse Values - (1253),658,10006931253,"The logic used to determine system-security state for the product relies on values sensed from the fuses, but it relies on 'negative' logic for an un-blown fuse.",1000693
Insufficient Physical Protection Mechanism - (1263),659,10006931263,The product is designed such that certain parts be restricted yet does not sufficiently protect against an unauthorized actor’s ability to physically access these restricted regions of the product.,1000693
Product Released in Non-Release Configuration - (1269),660,10006931269,The product released to market is released in pre-production or manufacturing configuration.,1000693
Missing Protection Against Hardware Reverse Engineering Using Integrated Circuit (IC) Imaging Techniques - (1278),661,10006931278,Secrets stored in hardware can be recovered by an attacker with the capability to capture and analyze images of the integrated circuit using techniques such as scanning electron microscopy.,1000693
Collapse of Data into Unsafe Value - (182),662,1000693182,"The software filters data in a way that causes it to be reduced or ""collapsed"" into an unsafe value that violates an expected security property.",1000693
Incomplete List of Disallowed Inputs - (184),663,1000693184,"The product implements a protection mechanism that relies on a list of inputs (or properties of inputs) that are not allowed by policy or otherwise require other action to neutralize before additional processing takes place, but the list is incomplete, leading to resultant weaknesses.Denylist / Deny ListBlocklist / Block ListBlacklist / Black List",1000693
Missing Encryption of Sensitive Data - (311),664,1000693311,The software does not encrypt sensitive or critical information before storage or transmission.,1000693
Cleartext Storage of Sensitive Information - (312),665,1000693311312,The application stores sensitive information in cleartext within a resource that might be accessible to another control sphere.,1000693311
Cleartext Storage in a File or on Disk - (313),666,1000693311312313,"The application stores sensitive information in cleartext in a file, or on disk.",1000693311312
Cleartext Storage in the Registry - (314),667,1000693311312314,The application stores sensitive information in cleartext in the registry.,1000693311312
Cleartext Storage of Sensitive Information in a Cookie - (315),668,1000693311312315,The application stores sensitive information in cleartext in a cookie.,1000693311312
Cleartext Storage of Sensitive Information in Memory - (316),669,1000693311312316,The application stores sensitive information in cleartext in memory.,1000693311312
Cleartext Storage of Sensitive Information in GUI - (317),670,1000693311312317,The application stores sensitive information in cleartext within the GUI.,1000693311312
Cleartext Storage of Sensitive Information in Executable - (318),671,1000693311312318,The application stores sensitive information in cleartext in an executable.,1000693311312
Cleartext Transmission of Sensitive Information - (319),672,1000693311319,The software transmits sensitive or security-critical data in cleartext in a communication channel that can be sniffed by unauthorized actors.,1000693311
