CVE-2017-9627,"an uncontrolled resource consumption issue was discovered in schneider electric wonderware archestra logger, versions 2017.426.2307.1 and prior. the uncontrolled resource consumption vulnerability could allow an attacker to exhaust the memory resources of the machine, causing a denial of service."
CVE-2017-9628,"an information exposure issue was discovered in saia burgess controls pcd controllers with pcd firmware versions prior to 1.28.16 or 1.24.69. in certain circumstances, the device pads ethernet frames with memory contents."
CVE-2017-9629,"a stack-based buffer overflow issue was discovered in schneider electric wonderware archestra logger, versions 2017.426.2307.1 and prior. the stack-based buffer overflow vulnerability has been identified, which may allow a remote attacker to execute arbitrary code in the context of a highly privileged account."
CVE-2017-9630,"an improper authentication issue was discovered in pdq manufacturing laserwash g5 and g5 s series all versions, laserwash m5, all versions, laserwash 360 and 360 plus, all versions, laserwash autoxpress and autoexpress plus, all versions, laserjet, all versions, protouch tandem, all versions, protouch icon, all versions, and protouch autogloss, all versions. the web server does not properly verify that provided authentication information is correct."
CVE-2017-9631,"a null pointer dereference issue was discovered in schneider electric wonderware archestra logger, versions 2017.426.2307.1 and prior. the null pointer dereference vulnerability could allow an attacker to crash the logger process, causing a denial of service for logging and log-viewing (applications that use the wonderware archestra logger continue to run when the wonderware archestra logger service is unavailable)."
CVE-2017-9632,"a missing encryption of sensitive data issue was discovered in pdq manufacturing laserwash g5 and g5 s series all versions, laserwash m5, all versions, laserwash 360 and 360 plus, all versions, laserwash autoxpress and autoexpress plus, all versions, laserjet, all versions, protouch tandem, all versions, protouch icon, all versions, and protouch autogloss, all versions. the username and password are transmitted insecurely."
CVE-2017-9633,"an improper restriction of operations within the bounds of a memory buffer issue was discovered in the continental ag infineon s-gold 2 (pmb 8876) chipset on bmw several models produced between 2009-2010, ford a limited number of p-hev vehicles, infiniti 2013 jx35, infiniti 2014-2016 qx60, infiniti 2014-2016 qx60 hybrid, infiniti 2014-2015 qx50, infiniti 2014-2015 qx50 hybrid, infiniti 2013 m37/m56, infiniti 2014-2016 q70, infiniti 2014-2016 q70l, infiniti 2015-2016 q70 hybrid, infiniti 2013 qx56, infiniti 2014-2016 qx 80, and nissan 2011-2015 leaf. a vulnerability in the temporary mobile subscriber identity (tmsi) may allow an attacker to access and control memory. this may allow remote code execution on the baseband radio processor of the tcu."
CVE-2017-9634,"mitsubishi e-designer, version 7.52 build 344 contains two code sections which may be exploited to allow an attacker to overwrite arbitrary memory locations. this can result in arbitrary code execution, compromised data integrity, denial of service, and system crash."
CVE-2017-9636,"mitsubishi e-designer, version 7.52 build 344 contains five code sections which may be exploited to overwrite the heap. this can result in arbitrary code execution, compromised data integrity, denial of service, and system crash."
CVE-2017-9638,"mitsubishi e-designer, version 7.52 build 344 contains six code sections which may be exploited to overwrite the stack. this can result in arbitrary code execution, compromised data integrity, denial of service, and system crash."
CVE-2017-9639,"an issue was discovered in fuji electric v-server version 3.3.22.0 and prior. a memory corruption vulnerability has been identified (aka improper restriction of operations within the bounds of a memory buffer), which may allow remote code execution."
CVE-2017-9640,"a path traversal issue was discovered in automated logic corporation (alc) alc webctrl, i-vu, sitescan web prior to 6.5; alc webctrl, sitescan web 6.1 and prior; alc webctrl, i-vu 6.0 and prior; alc webctrl, i-vu, sitescan web 5.5 and prior; and alc webctrl, i-vu, sitescan web 5.2 and prior. an authenticated attacker may be able to overwrite files that are used to execute code. this vulnerability does not affect version 6.5 of the software."
CVE-2017-9641,pi coresight 2016 r2 contains a cross-site request forgery vulnerability that may allow access to the pi system. osisoft recommends that users upgrade to pi vision 2017 or greater to mitigate this vulnerability.
CVE-2017-9644,"an unquoted search path or element issue was discovered in automated logic corporation (alc) alc webctrl, i-vu, sitescan web 6.5 and prior; alc webctrl, sitescan web 6.1 and prior; alc webctrl, i-vu 6.0 and prior; alc webctrl, i-vu, sitescan web 5.5 and prior; and alc webctrl, i-vu, sitescan web 5.2 and prior. an unquoted search path vulnerability may allow a non-privileged local attacker to change files in the installation directory and execute arbitrary code with elevated privileges."
CVE-2017-9645,"an inadequate encryption strength issue was discovered in mirion technologies dmc 3000 transmitter module, ipam transmitter f/dmc 2000, rds-31 itx and variants (including rsd31-am package), drm-1/2 and variants (including solar pwr package), drm and rds based boundary monitors, external transmitters, telepole ii, and mesh repeater (telemetry enabled devices). decryption of data is possible at the hardware level."
CVE-2017-9646,"an uncontrolled search path element issue was discovered in solar controls heating control downloader (hcdownloader) version 1.0.1.15 and prior. an uncontrolled search path element has been identified, which could allow an attacker to execute arbitrary code on a target system using a malicious dll file."
CVE-2017-9647,"a stack-based buffer overflow issue was discovered in the continental ag infineon s-gold 2 (pmb 8876) chipset on bmw several models produced between 2009-2010, ford a limited number of p-hev vehicles, infiniti 2013 jx35, infiniti 2014-2016 qx60, infiniti 2014-2016 qx60 hybrid, infiniti 2014-2015 qx50, infiniti 2014-2015 qx50 hybrid, infiniti 2013 m37/m56, infiniti 2014-2016 q70, infiniti 2014-2016 q70l, infiniti 2015-2016 q70 hybrid, infiniti 2013 qx56, infiniti 2014-2016 qx 80, and nissan 2011-2015 leaf. an attacker with a physical connection to the tcu may exploit a buffer overflow condition that exists in the processing of at commands. this may allow arbitrary code execution on the baseband radio processor of the tcu."
CVE-2017-9648,"an uncontrolled search path element issue was discovered in solar controls wattconfig m software version 2.5.10.1 and prior. an uncontrolled search path element has been identified, which could allow an attacker to execute arbitrary code on a target system using a malicious dll file."
CVE-2017-9649,"a use of hard-coded cryptographic key issue was discovered in mirion technologies dmc 3000 transmitter module, ipam transmitter f/dmc 2000, rds-31 itx and variants (including rsd31-am package), drm-1/2 and variants (including solar pwr package), drm and rds based boundary monitors, external transmitters, telepole ii, and mesh repeater (telemetry enabled devices). an unchangeable, factory-set key is included in the 900 mhz transmitter firmware."
CVE-2017-9650,"an unrestricted upload of file with dangerous type issue was discovered in automated logic corporation (alc) alc webctrl, i-vu, sitescan web 6.5 and prior; alc webctrl, sitescan web 6.1 and prior; alc webctrl, i-vu 6.0 and prior; alc webctrl, i-vu, sitescan web 5.5 and prior; and alc webctrl, i-vu, sitescan web 5.2 and prior. an authenticated attacker may be able to upload a malicious file allowing the execution of arbitrary code."
CVE-2017-9653,"an improper authorization issue was discovered in osisoft pi integrator for business analytics before 2016 r2, pi integrator for microsoft azure before 2016 r2 sp1, and pi integrator for sap hana before 2017. an attacker is able to gain privileged access to the system while unauthorized."
CVE-2017-9654,"the philips dosewise portal web-based application versions 1.1.7.333 and 2.1.1.3069 stores login credentials in clear text within backend system files. cvss v3 base score: 6.5, cvss vector string: av:n/ac:l/pr:l/ui:n/s:u/c:h/i:n/a:n."
CVE-2017-9655,"a cross-site scripting issue was discovered in osisoft pi integrator for business analytics before 2016 r2, pi integrator for microsoft azure before 2016 r2 sp1, and pi integrator for sap hana before 2017. an attacker may be able to upload a malicious script that attempts to redirect users to a malicious web site."
CVE-2017-9656,"the backend database of the philips dosewise portal application versions 1.1.7.333 and 2.1.1.3069 uses hard-coded credentials for a database account with privileges that can affect confidentiality, integrity, and availability of the database. for an attacker to exploit this vulnerability, elevated privileges are first required for an attacker to access the web application backend system files that contain the hard-coded credentials. successful exploitation may allow a remote attacker to gain access to the database of the dwp application, which contains phi. cvss v3 base score: 9.1, cvss vector string: av:n/ac:l/pr:h/ui:n/s:c/c:h/i:h/a:h."
CVE-2017-9657,"under specific 802.11 network conditions, a partial re-association of the philips intellivue mx40 version b.06.18 wlan monitor to the central monitoring station is possible. in this state, the central monitoring station can indicate the mx40 is not connected or associated to the central monitor, and thus should be operating in local monitoring mode (local audio-on, screen-on), but the mx40 wlan itself can instead still be operating in telemetry mode (local audio-off, screen-off). if a patient experiences an alarm event and clinical staff expects the mx40 to provide local alarming when it is not available from the local device, a delay of treatment can occur. cvss v3 base score: 6.5, cvss vector string: av:a/ac:l/pr:n/ui:n/s:u/c:n/i:n/a:h. philips has released software update, version b.06.18, to fix the improper cleanup on thrown exception vulnerability, and implement mitigations to reduce the risk associated with the improper handling of exceptional conditions vulnerability. the software update implements messaging and alarming on the mx40 and at the central monitoring station, when the mx40 disconnects from the access point."
CVE-2017-9659,"a stack-based buffer overflow issue was discovered in fuji electric monitouch v-sft versions prior to version 5.4.43.0. the stack-based buffer overflow vulnerability has been identified, which may cause a crash or allow remote code execution."
CVE-2017-9660,"a heap-based buffer overflow was discovered in fuji electric monitouch v-sft versions prior to version 5.4.43.0. a heap-based buffer overflow vulnerability has been identified, which may cause a crash or allow remote code execution."
CVE-2017-9661,"an uncontrolled search path element issue was discovered in simplight scada software version 4.3.0.27 and prior. the uncontrolled search path element vulnerability has been identified, which may allow an attacker to place a malicious dll file within the search path resulting in execution of arbitrary code."
CVE-2017-9662,"an improper privilege management issue was discovered in fuji electric monitouch v-sft versions prior to version 5.4.43.0. monitouch v-sft is installed in a directory with weak access controls by default, which could allow an authenticated attacker with local access to escalate privileges."
CVE-2017-9663,an cleartext storage of sensitive information issue was discovered in general motors (gm) and shanghai onstar (sos) sos ios client 7.1. successful exploitation of this vulnerability may allow a remote attacker to access an encryption key that is stored in cleartext in memory.
CVE-2017-9664,"in abb srea-01 revisions a, b, c: application versions up to 3.31.5, and srea-50 revision a: application versions up to 3.32.8, an attacker may access internal files of abb srea-01 and srea-50 legacy remote monitoring tools without any authorization over the network using a http request which refers to files using ../../ relative paths. once the internal password file is retrieved, the password hash can be identified using a brute force attack. there is also an exploit allowing running of commands after authorization."
CVE-2017-9938,a vulnerability was discovered in siemens simatic logon (all versions before v1.6) that could allow specially crafted packets sent to the simatic logon remote access service on port 16389/tcp to cause a denial-of-service condition. the service restarts automatically.
CVE-2017-9939,a vulnerability was discovered in siemens sipass integrated (all versions before v2.70) that could allow an attacker with network access to the sipass integrated server to bypass the authentication mechanism and perform administrative operations.
CVE-2017-9940,a vulnerability was discovered in siemens sipass integrated (all versions before v2.70) that could allow an attacker with access to a low-privileged user account to read or write files on the file system of the sipass integrated server over the network.
CVE-2017-9941,a vulnerability was discovered in siemens sipass integrated (all versions before v2.70) that could allow an attacker in a man-in-the-middle position between the sipass integrated server and sipass integrated clients to read or modify the network communication.
CVE-2017-9942,a vulnerability was discovered in siemens sipass integrated (all versions before v2.70) that could allow an attacker with local access to the sipass integrated server or sipass integrated client to potentially obtain credentials from the systems.
CVE-2017-9944,a vulnerability has been identified in siemens 7kt pac1200 data manager (7kt1260) in all versions < v2.03. the integrated web server (port 80/tcp) of the affected devices could allow an unauthenticated remote attacker to perform administrative operations over the network.
CVE-2017-9945,"in the siemens 7km pac switched ethernet profinet expansion module (all versions < v2.1.3), a denial-of-service condition could be induced by a specially crafted profinet dcp packet sent as a local ethernet (layer 2) broadcast. the affected component requires a manual restart via the main device to recover."
CVE-2017-9946,a vulnerability has been identified in siemens apogee pxc and talon tc bacnet automation controllers in all versions <v3.5. an attacker with network access to the integrated web server (80/tcp and 443/tcp) could bypass the authentication and download sensitive information from the device.
CVE-2017-9947,a vulnerability has been identified in siemens apogee pxc and talon tc bacnet automation controllers in all versions <v3.5. a directory traversal vulnerability could allow a remote attacker with network access to the integrated web server (80/tcp and 443/tcp) to obtain information on the structure of the file system of the affected devices.
CVE-2017-9956,"an authentication bypass vulnerability exists in schneider electric's u.motion builder software versions 1.2.1 and prior in which the system contains a hard-coded valid session. an attacker can use that session id as part of the http cookie of a web request, resulting in authentication bypass"
CVE-2017-9957,a vulnerability exists in schneider electric's u.motion builder software versions 1.2.1 and prior in which the web service contains a hidden system account with a hardcoded password. an attacker can use this information to log into the system with high-privilege credentials.
CVE-2017-9958,an improper access control vulnerability exists in schneider electric's u.motion builder software versions 1.2.1 and prior in which an improper handling of the system configuration can allow an attacker to execute arbitrary code under the context of root.
CVE-2017-9959,"a vulnerability exists in schneider electric's u.motion builder software versions 1.2.1 and prior in which the system accepts reboot in session from unauthenticated users, supporting a denial of service condition."
CVE-2017-9960,an information disclosure vulnerability exists in schneider electric's u.motion builder software versions 1.2.1 and prior in which the system response to error provides more information than should be available to an unauthenticated user.
CVE-2017-9961,"a vulnerability exists in schneider electric's pro-face gp pro ex version 4.07.000 that allows an attacker to execute arbitrary code. malicious code installation requires an access to the computer. by placing a specific dll/ocx file, an attacker is able to force the process to load arbitrary dll and execute arbitrary code in the context of the process."
CVE-2017-9963,a cross-site request forgery vulnerability exists on the secure gateway component of schneider electric's powerscada anywhere v1.0 redistributed with powerscada expert v8.1 and powerscada expert v8.2 and citect anywhere version 1.0 for multiple state-changing requests. this type of attack requires some level of social engineering in order to get a legitimate user to click on or access a malicious link/site containing the csrf attack.
CVE-2017-9964,"a path traversal issue was discovered in schneider electric pelco videoxpert enterprise all versions prior to 2.1. by sniffing communications, an unauthorized person can execute a directory traversal attack resulting in authentication bypass or session hijack."
CVE-2017-9965,"an exposure of sensitive information vulnerability exists in schneider electric's pelco videoxpert enterprise versions 2.0 and prior. using a directory traversal attack, an unauthorized person can view web server files."
CVE-2017-9966,"a privilege escalation vulnerability exists in schneider electric's pelco videoxpert enterprise versions 2.0 and prior. by replacing certain files, an unauthorized user can obtain system privileges and the inserted code would execute at an elevated privilege level."
CVE-2017-9967,a security misconfiguration vulnerability exists in schneider electric's igss scada software versions 12 and prior. security configuration settings such as address space layout randomization (aslr) and data execution prevention (dep) were not properly configured resulting in weak security.
CVE-2017-9968,a security misconfiguration vulnerability exists in schneider electric's igss mobile application versions 3.01 and prior in which a lack of certificate pinning during the tls/ssl connection establishing process can result in a man-in-the-middle attack.
CVE-2017-9969,an information disclosure vulnerability exists in schneider electric's igss mobile application version 3.01 and prior. passwords are stored in clear text in the configuration which can result in exposure of sensitive information.
CVE-2017-9970,a remote code execution vulnerability exists in schneider electric's struxureon gateway versions 1.1.3 and prior. uploading a zip which contains carefully crafted metadata allows for the file to be uploaded to any directory on the host machine information which could lead to remote code execution.
CVE-2018-0227,"a vulnerability in the secure sockets layer (ssl) virtual private network (vpn) client certificate authentication feature for cisco adaptive security appliance (asa) could allow an unauthenticated, remote attacker to establish an ssl vpn connection and bypass certain ssl certificate verification steps. the vulnerability is due to incorrect verification of the ssl client certificate. an attacker could exploit this vulnerability by connecting to the asa vpn without a proper private key and certificate pair. a successful exploit could allow the attacker to establish an ssl vpn connection to the asa when the connection should have been rejected. this vulnerability affects cisco adaptive security appliance (asa) and firepower threat defense (ftd) software that is running on the following cisco products: 3000 series industrial security appliances (isa), asa 5500 series adaptive security appliances, asa 5500-x series next-generation firewalls, asa services module for cisco catalyst 6500 series switches and cisco 7600 series routers, adaptive security virtual appliances (asav), firepower 4110 security appliances, firepower 9300 asa security modules. cisco bug ids: cscvg40155."
CVE-2018-0228,"a vulnerability in the ingress flow creation functionality of cisco adaptive security appliance (asa) could allow an unauthenticated, remote attacker to cause the cpu to increase upwards of 100% utilization, causing a denial of service (dos) condition on an affected system. the vulnerability is due to incorrect handling of an internal software lock that could prevent other system processes from getting cpu cycles, causing a high cpu condition. an attacker could exploit this vulnerability by sending a steady stream of malicious ip packets that can cause connections to be created on the targeted device. a successful exploit could allow the attacker to exhaust cpu resources, resulting in a dos condition during which traffic through the device could be delayed. this vulnerability applies to either ipv4 or ipv6 ingress traffic. this vulnerability affects cisco adaptive security appliance (asa) and firepower threat defense (ftd) software that is running on the following cisco products: 3000 series industrial security appliances (isa), asa 5500 series adaptive security appliances, asa 5500-x series next-generation firewalls, asa services module for cisco catalyst 6500 series switches and cisco 7600 series routers, adaptive security virtual appliances (asav), firepower 2100 series security appliances, firepower 4110 security appliances, firepower 9300 asa security modules. cisco bug ids: cscvf63718."
CVE-2018-0231,"a vulnerability in the transport layer security (tls) library of cisco adaptive security appliance (asa) software and cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to trigger a reload of the affected device, resulting in a denial of service (dos) condition. the vulnerability is due to insufficient validation of user-supplied input. an attacker could exploit this vulnerability by sending a malicious tls message to an interface enabled for secure layer socket (ssl) services on an affected device. messages using ssl version 3 (sslv3) or ssl version 2 (sslv2) cannot be be used to exploit this vulnerability. an exploit could allow the attacker to cause a buffer underflow, triggering a crash on an affected device. this vulnerability affects cisco asa software and cisco ftd software that is running on the following cisco products: adaptive security virtual appliance (asav), firepower threat defense virtual (ftdv), firepower 2100 series security appliance. cisco bug ids: cscve18902, cscve34335, cscve38446."
CVE-2018-0240,"multiple vulnerabilities in the application layer protocol inspection feature of cisco adaptive security appliance (asa) software and cisco firepower threat defense (ftd) software could allow an unauthenticated, remote attacker to trigger a reload of an affected device, resulting in a denial of service (dos) condition. the vulnerabilities are due to logical errors during traffic inspection. an attacker could exploit these vulnerabilities by sending a high volume of malicious traffic across an affected device. an exploit could allow the attacker to cause a deadlock condition, resulting in a reload of an affected device. these vulnerabilities affect cisco asa software and cisco ftd software configured for application layer protocol inspection running on the following cisco products: 3000 series industrial security appliance (isa), asa 5500 series adaptive security appliances, asa 5500-x series next-generation firewalls, asa services module for cisco catalyst 6500 series switches and cisco 7600 series routers, adaptive security virtual appliance (asav), firepower 2100 series security appliance, firepower 4100 series security appliance, firepower 9300 asa security module, ftd virtual (ftdv). cisco bug ids: cscve61540, cscvh23085, cscvh95456."
CVE-2018-0245,"a vulnerability in the rest api of cisco 5500 and 8500 series wireless lan controller (wlc) software could allow an unauthenticated, remote attacker to view system information that under normal circumstances should be prohibited. the vulnerability is due to incomplete input and validation checking mechanisms in the rest api url request. an attacker could exploit this vulnerability by sending a malicious url to the rest api. if successful, an exploit could allow the attacker to view sensitive system information. cisco bug ids: cscvg89442."
CVE-2018-0252,"a vulnerability in the ip version 4 (ipv4) fragment reassembly function of cisco 3500, 5500, and 8500 series wireless lan controller software could allow an unauthenticated, remote attacker to cause an affected device to reload unexpectedly, resulting in a denial of service (dos) condition. the vulnerability is due to a corruption of an internal data structure process that occurs when the affected software reassembles certain ipv4 packets. an attacker could exploit this vulnerability by sending certain malformed ipv4 fragments to an affected device. a successful exploit could allow the attacker to cause the device to reload, resulting in a dos condition. this vulnerability affects all releases of 8.4 until the first fixed release for the 5500 and 8500 series wireless lan controllers and releases 8.5.103.0 and 8.5.105.0 for the 3500, 5500, and 8500 series wireless lan controllers. cisco bug ids: cscvf89222."
CVE-2018-0296,"a vulnerability in the web interface of the cisco adaptive security appliance (asa) could allow an unauthenticated, remote attacker to cause an affected device to reload unexpectedly, resulting in a denial of service (dos) condition. it is also possible on certain software releases that the asa will not reload, but an attacker could view sensitive system information without authentication by using directory traversal techniques. the vulnerability is due to lack of proper input validation of the http url. an attacker could exploit this vulnerability by sending a crafted http request to an affected device. an exploit could allow the attacker to cause a dos condition or unauthenticated disclosure of information. this vulnerability applies to ipv4 and ipv6 http traffic. this vulnerability affects cisco asa software and cisco firepower threat defense (ftd) software that is running on the following cisco products: 3000 series industrial security appliance (isa), asa 1000v cloud firewall, asa 5500 series adaptive security appliances, asa 5500-x series next-generation firewalls, asa services module for cisco catalyst 6500 series switches and cisco 7600 series routers, adaptive security virtual appliance (asav), firepower 2100 series security appliance, firepower 4100 series security appliance, firepower 9300 asa security module, ftd virtual (ftdv). cisco bug ids: cscvi16029."
CVE-2018-0466,"a vulnerability in the open shortest path first version 3 (ospfv3) implementation in cisco ios and ios xe software could allow an unauthenticated, adjacent attacker to cause an affected device to reload. the vulnerability is due to incorrect handling of specific ospfv3 packets. an attacker could exploit this vulnerability by sending crafted ospfv3 link-state advertisements (lsa) to an affected device. an exploit could allow the attacker to cause an affected device to reload, leading to a denial of service (dos) condition."
CVE-2018-0467,"a vulnerability in the ipv6 processing code of cisco ios and ios xe software could allow an unauthenticated, remote attacker to cause the device to reload. the vulnerability is due to incorrect handling of specific ipv6 hop-by-hop options. an attacker could exploit this vulnerability by sending a malicious ipv6 packet to or through the affected device. a successful exploit could allow the attacker to cause the device to reload, resulting in a denial of service (dos) condition on an affected device."
CVE-2018-0470,"a vulnerability in the web framework of cisco ios xe software could allow an unauthenticated, remote attacker to cause a buffer overflow condition on an affected device, resulting in a denial of service (dos) condition. the vulnerability is due to the affected software improperly parsing malformed http packets that are destined to a device. an attacker could exploit this vulnerability by sending a malformed http packet to an affected device for processing. a successful exploit could allow the attacker to cause a buffer overflow condition on the affected device, resulting in a dos condition."
CVE-2018-0472,"a vulnerability in the ipsec driver code of multiple cisco ios xe software platforms and the cisco asa 5500-x series adaptive security appliance (asa) could allow an unauthenticated, remote attacker to cause the device to reload. the vulnerability is due to improper processing of malformed ipsec authentication header (ah) or encapsulating security payload (esp) packets. an attacker could exploit this vulnerability by sending malformed ipsec packets to be processed by an affected device. an exploit could allow the attacker to cause a reload of the affected device."
CVE-2018-0473,"a vulnerability in the precision time protocol (ptp) subsystem of cisco ios software could allow an unauthenticated, remote attacker to cause a denial of service (dos) condition of the precision time protocol. the vulnerability is due to insufficient processing of ptp packets. an attacker could exploit this vulnerability by sending a custom ptp packet to, or through, an affected device. a successful exploit could allow the attacker to cause a dos condition for the ptp subsystem, resulting in time synchronization issues across the network."
CVE-2018-0651,"buffer overflow in the license management function of yokogawa products (idefine for prosafe-rs r1.16.3 and earlier, stardom vds r7.50 and earlier, stardom fcn/fcj simulator r4.20 and earlier, astplanner r15.01 and earlier, trifellows v5.04 and earlier) allows remote attackers to stop the license management function or execute an arbitrary program via unspecified vectors."
CVE-2018-0886,"the credential security support provider protocol (credssp) in microsoft windows server 2008 sp2 and r2 sp1, windows 7 sp1, windows 8.1 and rt 8.1, windows server 2012 and r2, windows 10 gold, 1511, 1607, 1703, and 1709 windows server 2016 and windows server, version 1709 allows a remote code execution vulnerability due to how credssp validates request during the authentication process, aka ""credssp remote code execution vulnerability""."
CVE-2018-10251,"a vulnerability in sierra wireless airlink gx400, gx440, es440, and ls300 routers with firmware before 4.4.7 and gx450, es450, rv50, rv50x, mp70, and mp70e routers with firmware before 4.9.3 could allow an unauthenticated remote attacker to execute arbitrary code and gain full control of an affected system, including issuing commands with root privileges."
CVE-2018-10589,"in advantech webaccess versions v8.2_20170817 and prior, webaccess versions v8.3.0 and prior, webaccess dashboard versions v.2.0.15 and prior, webaccess scada node versions prior to 8.3.1, and webaccess/nms 2.0.3 and prior, a path transversal vulnerability has been identified, which may allow an attacker to execute arbitrary code."
CVE-2018-10590,"in advantech webaccess versions v8.2_20170817 and prior, webaccess versions v8.3.0 and prior, webaccess dashboard versions v.2.0.15 and prior, webaccess scada node versions prior to 8.3.1, and webaccess/nms 2.0.3 and prior, an information exposure vulnerability through directory listing has been identified, which may allow an attacker to find important files that are not normally visible."
CVE-2018-10591,"in advantech webaccess versions v8.2_20170817 and prior, webaccess versions v8.3.0 and prior, webaccess dashboard versions v.2.0.15 and prior, webaccess scada node versions prior to 8.3.1, and webaccess/nms 2.0.3 and prior, an origin validation error vulnerability has been identified, which may allow an attacker can create a malicious web site, steal session cookies, and access data of authenticated users."
CVE-2018-10592,"yokogawa stardom fcj controllers r4.02 and prior, fcn-100 controllers r4.02 and prior, fcn-rtu controllers r4.02 and prior, and fcn-500 controllers r4.02 and prior utilize hard-coded credentials that could allow an attacker to gain unauthorized administrative access to the device, which could result in remote code execution."
CVE-2018-10593,"a vulnerability in db manager version 3.0.1.0 and previous and performa version 3.0.0.0 and previous allows an authorized user with access to a privileged account on a bd kiestra system (kiestra tla, kiestra wca, and inoqula+ specimen processor) to issue sql commands, which may result in data corruption."
CVE-2018-10594,"delta industrial automation commgr from delta electronics versions 1.08 and prior with accompanying plc simulators (dvpsimulator eh2, eh3, es2, se, ss2 and ahsim_5x0, ahsim_5x1) utilize a fixed-length stack buffer where an unverified length value can be read from the network packets via a specific network port, causing the buffer to be overwritten. this may allow remote code execution, cause the application to crash, or result in a denial-of-service condition in the application server."
CVE-2018-10595,"a vulnerability in reada version 1.1.0.2 and previous allows an authorized user with access to a privileged account on a bd kiestra system (kiestra tla, kiestra wca, and inoqula+ specimen processor) to issue sql commands, which may result in loss or corruption of data."
CVE-2018-10596,medtronic 2090 carelink programmer all versions the affected product uses a virtual private network connection to securely download updates. the product does not verify it is still connected to this virtual private network before downloading updates. an attacker with local network access to the programmer could influence these communications.
CVE-2018-10597,"intellivue patient monitors mp series (including mp2/x2/mp30/mp50/mp70/np90/mx700/800) rev b-m, intellivue patient monitors mx (mx400-550) rev j-m and (x3/mx100 for rev m only), and avalon fetal/maternal monitors fm20/fm30/fm40/fm50 with software revisions f.0, g.0 and j.3 have a vulnerability that allows an unauthenticated attacker to access memory (""write-what-where"") from an attacker-chosen device address within the same subnet."
CVE-2018-10598,cncsoft version 1.00.83 and prior with screeneditor version 1.00.54 has two out-of-bounds read vulnerabilities could cause the software to crash due to lacking user input validation for processing project files. which may allow an attacker to gain remote code execution with administrator privileges if exploited.
CVE-2018-10599,"intellivue patient monitors mp series (including mp2/x2/mp30/mp50/mp70/np90/mx700/800) rev b-m, intellivue patient monitors mx (mx400-550) rev j-m and (x3/mx100 for rev m only), and avalon fetal/maternal monitors fm20/fm30/fm40/fm50 with software revisions f.0, g.0 and j.3 have a vulnerability that allows an unauthenticated attacker to read memory from an attacker-chosen device address within the same subnet."
CVE-2018-10600,"sel acselerator architect version 2.2.24.0 and prior allows unsanitized input to be passed to the xml parser, which may allow disclosure and retrieval of arbitrary data, arbitrary code execution (in certain situations on specific platforms), and denial of service attacks."
CVE-2018-10601,"intellivue patient monitors mp series (including mp2/x2/mp30/mp50/mp70/np90/mx700/800) rev b-m, intellivue patient monitors mx (mx400-550) rev j-m and (x3/mx100 for rev m only), and avalon fetal/maternal monitors fm20/fm30/fm40/fm50 with software revisions f.0, g.0 and j.3 have a vulnerability that exposes an ""echo"" service, in which an attacker-sent buffer to an attacker-chosen device address within the same subnet is copied to the stack with no boundary checks, hence resulting in stack overflow."
CVE-2018-10602,wecon levistudio versions 1.8.29 and 1.8.44 have multiple stack-based buffer overflow vulnerabilities that can be exploited when the application processes specially crafted project files.
CVE-2018-10603,"martem telem gw6 and gwm devices with firmware 2018.04.18-linux_4-01-601cb47 and prior do not perform authentication of iec-104 control commands, which may allow a rogue node a remote control of the industrial process."
CVE-2018-10604,"sel compass version 3.0.5.1 and prior allows all users full access to the sel compass directory, which may allow modification or overwriting of files within the compass installation folder, resulting in escalation of privilege and/or malicious code execution."
CVE-2018-10605,martem telem gw6/gwm versions prior to 2.0.87-4018403-k4 may allow unprivileged users to modify/upload a new system configuration or take the full control over the rtu using default credentials to connect to the rtu.
CVE-2018-10606,wecon levistudio versions 1.8.29 and 1.8.44 have multiple heap-based buffer overflow vulnerabilities that can be exploited when the application processes specially crafted project files.
CVE-2018-10607,"martem telem gw6 and gwm devices with firmware 2018.04.18-linux_4-01-601cb47 and prior allow the creation of new connections to one or more ioas, without closing them properly, which may cause a denial of service within the industrial process control channel."
CVE-2018-10608,"sel acselerator architect version 2.2.24.0 and prior can be exploited when the acselerator architect ftp client connects to a malicious ftp server, which may cause denial of service via 100% cpu utilization. restart of the application is required."
CVE-2018-10609,martem telem gw6 and gwm devices with firmware 2018.04.18-linux_4-01-601cb47 and prior allow improper sanitization of data over a websocket which may allow cross-site scripting and client-side code execution with target user privileges.
CVE-2018-10610,"an out-of-bounds vulnerability in levistudiou, versions 1.8.29 and 1.8.44 can be exploited when the application processes specially crafted project files."
CVE-2018-10611,java remote method invocation (rmi) input port in ge mds pulsenet and mds pulsenet enterprise version 3.2.1 and prior may be exploited to allow unauthenticated users to launch applications and support remote code execution through web services.
CVE-2018-10613,multiple variants of xml external entity (xxe) attacks may be used to exfiltrate data from the host windows platform in ge mds pulsenet and mds pulsenet enterprise version 3.2.1 and prior.
CVE-2018-10614,"an xxe vulnerability in levistudiou, versions 1.8.29 and 1.8.44 can be exploited when the application processes specially crafted project xml files."
CVE-2018-10615,directory traversal may lead to files being exfiltrated or deleted on the ge mds pulsenet and mds pulsenet enterprise version 3.2.1 and prior host platform.
